"教材ID","教材シリーズ名","教材種別","対象","科目","提供","提供URL","URL","No","タイトル","公開日","長さ","機材","キーボード","月","単元名","ページ","サイト名","内容","注意事項など","言語","講師","教科"
"9","京都教育大学の学生製作補助教材","動画","小学3年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=4qbT0-ygOok",,"数と計算 2桁×1桁繰り上がりあり乗法",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学3年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=tbcKqrbDG9c",,"数と計算 2桁×1桁繰り上がりなし乗法",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学3年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=eEn5r0imGmQ",,"数と計算 2桁×2桁繰り上がりあり乗法",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学3年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=rzVW33cCqNg",,"数と計算 そろばん 1桁＋1桁繰り上がりあり加法",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学3年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=H2w6SFq9jIM",,"数と計算 そろばん 1桁＋1桁繰り上がりなし加法",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学3年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=PMojrNSv_D8",,"数と計算 そろばん 1桁－1桁減法①",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学3年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=e9to-lSQiGY",,"数と計算 そろばん 1桁－1桁減法②",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学3年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=6fKsSqA6cE4",,"数と計算 そろばん 2桁＋1桁加法",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学3年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=pccWWn--ZNQ",,"数と計算 そろばん 2桁＋2桁加法",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学3年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=cguqxH_3Wd8",,"数と計算 そろばん 2桁－1桁繰り下がりあり減法",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学3年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=0l8WDf7xF-w",,"数と計算 そろばん 2桁－2桁減法",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学3年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=APEyZeWqEoM",,"数と計算 そろばん 基本",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学3年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=3EefwBWi5L8",,"数と計算 そろばん 数の置き方①",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学3年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=qaKcwk3FLio",,"数と計算 そろばん 数の置き方②",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学3年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=oBzG6Hy_8Gw",,"数と計算 小数1位＋小数1位繰り上がり1回加法",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学3年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=baMH1D1LYN4",,"数と計算 小数1位＋整数加法",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学3年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=N8cmGWTA-8Y",,"数と計算 小数1位－小数1位減法",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学3年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=fT4H8qtgRVc",,"数と計算 小数1位－小数2位減法",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学3年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=E00wdFxGn34",,"数と計算 小数1位－整数減法",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学3年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=HfryV00oWhU",,"数と計算 小数2位－小数1位減法",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学3年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=SMwSXrYN9VE",,"数と計算 整数＋小数1位加法",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学3年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=V5cklEb-Fk4",,"数と計算 整数－小数1位減法",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学3年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=kRz1XV4Vs2U",,"数と計算 分数の考え方",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学3年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=ig9pDMm_zJU",,"図形 円 円のかき方",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学3年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=NnGy7kV4Sq0",,"図形 二等辺三角形 かきかた",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学3年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=IBUSO-3_FhI",,"測定 長さの単位変換 km→ｍ",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学4年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=hHhZc4SvsLo&list=PLOT1dLQymBhnBh9lSR-YH8txZMKOdKELa&index=336",,"数と計算 1桁÷1桁あまりあり除法",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学4年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=9OnY9GAaoN8&list=PLOT1dLQymBhnBh9lSR-YH8txZMKOdKELa&index=335",,"数と計算 1桁÷1桁あまりなし除法",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学4年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=_eBjn6kVM0k",,"数と計算 2桁÷1桁あまりあり除法",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学4年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=aV_RBmrNOzo",,"数と計算 2桁÷1桁あまりなし除法",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学4年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=yQ1MglCXFIo",,"数と計算 2桁÷2桁あまりあり除法",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学4年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=37N7jpBu0Wk",,"数と計算 2桁÷2桁あまりなし除法",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学4年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=aXkT68wEFOg",,"数と計算 3桁÷1桁あまりあり除法",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学4年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=gdUXuywPJmc",,"数と計算 3桁÷1桁あまりなし除法",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学4年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=BTCkpbeIoj0",,"数と計算 3桁÷2桁あまりあり除法",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学4年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=ETqh-H6fLmE",,"数と計算 3桁÷2桁あまりなし除法",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学4年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=u0-xd3IfzYE",,"数と計算 概数 四捨五入",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学4年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=5XVfOsIJn_0",,"数と計算 概数のかけ算",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学4年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=C0v6POSEahI",,"数と計算 小数1位×整数乗法",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学4年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=oxI9DULAD8I",,"数と計算 小数2位＋小数1位加法",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学4年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=D43M9xJCNJw",,"数と計算 小数2位＋小数2位繰り上がり1回加法",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学4年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=ZAAfNnVuPI0",,"数と計算 小数2位－小数2位減法",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学4年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=M1stsV7vTJQ",,"数と計算 整数×小数1位乗法",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学4年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=Av9ikIqa-mI",,"図形 直方体 立体図形の特徴",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学4年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=jCBb4NWe104",,"図形 直方体と立方体 立方体の展開図と展開方法①",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学4年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=1-mCcTpbV5k",,"図形 直方体と立方体 立方体の展開図と展開方法②",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学4年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=yW_naRPcURM",,"図形 直方体と立方体 立方体の展開図と展開方法③",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学4年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=-pOteuqzgsU",,"図形 直方体と立方体 立方体の展開図と展開方法④",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学4年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=J8PeDWlUzgk",,"図形 直方体と立方体 立方体の展開図と展開方法⑤",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学4年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=NTgPcA8368I",,"図形 直方体と立方体 立方体の展開図と展開方法⑥",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学4年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=0O9zZtLAH4w",,"図形 直方体と立方体 立方体の展開図と展開方法⑦",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学4年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=MSZQOyM1eLQ",,"図形 直方体と立方体 立方体の展開図と展開方法⑧",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学4年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=RrCklNNyG1M",,"図形 直方体と立方体 立方体の展開図と展開方法⑨",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学4年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=v1s9Q1InPzE",,"図形 直方体と立方体 立方体の展開図と展開方法⑩",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学4年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=gWTY5pTdE-M",,"図形 直方体と立方体 立方体の展開図と展開方法⑪",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学4年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=9sg8Yih4XTs",,"図形 面積 定義",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学4年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=q3hrUfkqcWQ",,"図形 面積 練習問題",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学4年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=FM2e_tCqEAQ",,"図形 面積の求め方の工夫①",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学4年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=oZz9xE9Edv0",,"図形 面積の求め方の工夫②",,,,,,,,,,,"英語版",,
"9","京都教育大学の学生製作補助教材","動画","小学4年","算数","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=MVIo8KBFSNQ",,"変化と関係 どのように変わるか調べよう 数と長さの関係",,,,,,,,,,,"英語版",,
