"タイトル","公開日","URL","長さ","ptitle","playlistId"
"古墳時代(8問)【歴史10/さくっ答シリーズ】","2018-07-29T22:42:31Z","https://www.youtube.com/watch?v=bS7WCpYM780","00:02:11","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"聖徳太子の政治(10問)【歴史11/さくっ答シリーズ】","2018-07-30T20:06:25Z","https://www.youtube.com/watch?v=3rGdrrvamXE","00:02:37","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"蘇我氏を倒す改革(10問)【歴史12/さくっ答シリーズ】","2018-08-02T00:10:50Z","https://www.youtube.com/watch?v=YpS_m-R68jo","00:02:37","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"律令国家の成立(8問)【歴史13/さくっ答シリーズ】","2018-08-01T22:30:57Z","https://www.youtube.com/watch?v=zfn-12G4v0c","00:02:12","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"奈良時代の人々の暮らし(7問)【歴史14/さくっ答シリーズ】","2018-08-02T22:33:29Z","https://www.youtube.com/watch?v=ICZ_t_Ys7Tg","00:01:58","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"奈良時代の文化(11問)【歴史15/さくっ答シリーズ】","2018-08-03T23:19:51Z","https://www.youtube.com/watch?v=nLrS9uHw9IE","00:02:50","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"平安時代(8問)【歴史16/さくっ答シリーズ】","2018-08-04T23:46:42Z","https://www.youtube.com/watch?v=YDUYV1s0xbw","00:02:11","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"平安時代の政治と文化(10問)【歴史17/さくっ答シリーズ】","2018-08-05T23:05:48Z","https://www.youtube.com/watch?v=VucX37I1Dns","00:02:37","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"武士の登場(10問)【歴史18/さくっ答シリーズ】","2018-08-06T22:48:51Z","https://www.youtube.com/watch?v=or1wrr--zzM","00:02:37","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"鎌倉時代の始まり(7問)【歴史19/さくっ答シリーズ】","2018-08-07T23:08:48Z","https://www.youtube.com/watch?v=EKeEhnwKrW8","00:01:58","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"北条氏の政治(7問)【歴史20/さくっ答シリーズ】","2018-08-09T00:55:39Z","https://www.youtube.com/watch?v=4SChzGXEZo0","00:01:58","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"鎌倉時代の文化と宗教(10問)【歴史21/さくっ答シリーズ】","2018-08-09T23:09:53Z","https://www.youtube.com/watch?v=gR6vAsLQ0zA","00:02:37","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"モンゴルの襲来と鎌倉幕府の滅亡(10問)【歴史22/さくっ答シリーズ】","2018-08-11T01:05:28Z","https://www.youtube.com/watch?v=fYgY7o5yI5g","00:02:37","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"室町時代の始まり(8問)【歴史23/さくっ答シリーズ】","2018-08-11T23:39:02Z","https://www.youtube.com/watch?v=Tkw7p_im3OQ","00:02:12","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"東アジアとの交流(7問)【歴史24/さくっ答シリーズ】","2018-08-12T23:31:56Z","https://www.youtube.com/watch?v=nWWWrDSTMwU","00:01:58","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"室町時代の産業と生活(9問)【歴史25/さくっ答シリーズ】","2018-08-14T00:03:40Z","https://www.youtube.com/watch?v=VNmyrkQHe5w","00:02:24","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"戦国大名の登場(8問)【歴史26/さくっ答シリーズ】","2018-08-14T22:53:21Z","https://www.youtube.com/watch?v=3Onp2LIcVlU","00:02:12","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"室町時代の文化(10問)【歴史27/さくっ答シリーズ】","2018-08-15T22:56:20Z","https://www.youtube.com/watch?v=MVWcuiU9b8Q","00:02:37","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"キリスト教と宗教改革(10問)【歴史28/さくっ答シリーズ】","2018-08-16T23:31:59Z","https://www.youtube.com/watch?v=gQRu4zouylk","00:02:37","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"大航海時代(9問)【歴史29/さくっ答シリーズ】","2018-08-17T23:31:22Z","https://www.youtube.com/watch?v=uJ92pPHvr8c","00:02:29","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"ポルトガル人がやってきた(5問)【歴史30/さくっ答シリーズ】","2018-08-18T22:49:20Z","https://www.youtube.com/watch?v=LNkJd_sJZcM","00:01:32","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"天下統一を目指した男(10問)【歴史31/さくっ答シリーズ】","2018-08-19T23:33:40Z","https://www.youtube.com/watch?v=-No9LLAi_7w","00:02:37","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"天下統一した男(7問)【歴史32/さくっ答シリーズ】","2018-08-20T02:13:40Z","https://www.youtube.com/watch?v=yu_xl8MpuHw","00:01:58","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"豊臣秀吉の政策(7問)【歴史33/さくっ答シリーズ】","2018-08-20T05:33:23Z","https://www.youtube.com/watch?v=ICYb1OKhfx0","00:01:58","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"安土桃山時代の文化(9問)【歴史34/さくっ答シリーズ】","2018-08-20T06:49:53Z","https://www.youtube.com/watch?v=DKPPNaLNrYY","00:02:24","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"江戸時代の始まり(8問)【歴史35/さくっ答シリーズ】","2018-08-20T12:39:53Z","https://www.youtube.com/watch?v=9IgJJiJib5c","00:02:12","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"江戸幕府の体制(10問)【歴史36/さくっ答シリーズ】","2018-08-25T00:45:11Z","https://www.youtube.com/watch?v=PSE1ukuSLnM","00:02:37","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"さまざまな身分とくらし(6問)【歴史37/さくっ答シリーズ】","2018-08-26T00:30:56Z","https://www.youtube.com/watch?v=jO71o6Cp_JQ","00:01:45","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"徳川家康の貿易(8問)【歴史38/さくっ答シリーズ】","2018-08-26T23:50:36Z","https://www.youtube.com/watch?v=D6gvcPRM-Vo","00:02:12","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"鎖国下の対外政策(6問)【歴史39/さくっ答シリーズ】","2018-08-28T03:05:31Z","https://www.youtube.com/watch?v=zsfaQtbjrNI","00:01:45","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"江戸時代の農業の発達(7問)【歴史40/さくっ答シリーズ】","2018-08-28T22:41:56Z","https://www.youtube.com/watch?v=L7iEtycNM2k","00:01:58","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"三都の繁栄と5代将軍(9問)【歴史41/さくっ答シリーズ】","2018-08-29T23:15:06Z","https://www.youtube.com/watch?v=xwouI0IVnW0","00:02:25","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"江戸時代の文化①(7問)【歴史42/さくっ答シリーズ】","2018-08-30T22:30:21Z","https://www.youtube.com/watch?v=jcf11ayP1iU","00:01:58","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"江戸の改革①(10問)【歴史43/さくっ答シリーズ】","2018-09-01T00:17:52Z","https://www.youtube.com/watch?v=sdW8mNGDix0","00:02:37","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"江戸時代の改革②(9問)【歴史44/さくっ答シリーズ】","2018-09-04T06:18:40Z","https://www.youtube.com/watch?v=KxLvGIYb2qI","00:02:25","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"江戸時代の文化②(10問)【歴史45/さくっ答シリーズ】","2018-09-03T07:22:32Z","https://www.youtube.com/watch?v=hY8SF7cDTds","00:02:37","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"江戸時代の改革③(10問)【歴史46/さくっ答シリーズ】","2018-09-04T08:13:46Z","https://www.youtube.com/watch?v=EsUhS6zMO7M","00:02:37","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"啓蒙思想家とイギリスの革命(8問)【歴史47/さくっ答シリーズ】","2018-09-05T05:59:33Z","https://www.youtube.com/watch?v=LsLpyoKUo6Q","00:02:12","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"アメリカとフランスの変化(9問)【歴史48/さくっ答シリーズ】","2018-09-06T07:48:08Z","https://www.youtube.com/watch?v=dBZLh_5TrYY","00:02:24","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"イギリスの革命とアメリカの戦争(10問)【歴史49/さくっ答シリーズ】","2018-09-07T00:40:11Z","https://www.youtube.com/watch?v=U8FJVmRzVvs","00:02:37","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"イギリスのアジア侵略(9問)【歴史50/さくっ答シリーズ】","2018-09-11T08:25:34Z","https://www.youtube.com/watch?v=K9SxqNlkAFo","00:02:24","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"開国と不平等条約(6問)【歴史51/さくっ答シリーズ】","2018-09-11T23:04:13.000Z","https://www.youtube.com/watch?v=R6fbdlB4_0Y","00:01:45","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"幕府を倒そうとする動き(9問)【歴史52/さくっ答シリーズ】","2018-09-14T10:37:13.000Z","https://www.youtube.com/watch?v=lY_EufgGmA4","00:02:25","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"江戸幕府の滅亡(7問)【歴史53/さくっ答シリーズ】","2018-09-15T08:17:02.000Z","https://www.youtube.com/watch?v=kn4EtUWJURA","00:01:58","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"明治の始まり(8問)【歴史54/さくっ答シリーズ】","2018-09-18T09:28:56.000Z","https://www.youtube.com/watch?v=4ES-C8HIRrs","00:02:12","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"明治維新の三大改革(7問)【歴史55/さくっ答シリーズ】","2018-09-21T07:25:07.000Z","https://www.youtube.com/watch?v=OtkVSA1N8YA","00:01:58","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"日本の生活の変化(5問)【歴史56/さくっ答シリーズ】","2018-09-22T01:19:05.000Z","https://www.youtube.com/watch?v=dHrOGbrxJgA","00:01:32","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"とある使節団の旅(7問)【歴史57/さくっ答シリーズ】","2018-09-22T08:57:15.000Z","https://www.youtube.com/watch?v=yGfR6g9WNos","00:01:58","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"清と朝鮮との関係(8問)【歴史58/さくっ答シリーズ】","2018-09-24T03:50:37.000Z","https://www.youtube.com/watch?v=46QG3szSC2Y","00:02:11","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"自由民権運動の高まり(９問)【歴史59/さくっ答シリーズ】","2018-09-26T05:57:09.000Z","https://www.youtube.com/watch?v=6x5gJ0qVPxg","00:02:25","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"憲法の発布(10問)【歴史60/さくっ答シリーズ】","2018-09-28T06:59:53.000Z","https://www.youtube.com/watch?v=tEcBueGtvAQ","00:02:37","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"不平等条約の改正を目指して(5問)【歴史61/さくっ答シリーズ】","2018-10-09T07:47:54.000Z","https://www.youtube.com/watch?v=I7Fw2il6RPo","00:01:32","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"日清戦争(8問)【歴史62/さくっ答シリーズ】","2018-10-02T07:18:30.000Z","https://www.youtube.com/watch?v=SLnvoedL8P8","00:02:11","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"日露戦争(7問)【歴史63/さくっ答シリーズ】","2018-10-12T01:56:36.000Z","https://www.youtube.com/watch?v=4RzvzwwiCq0","00:01:58","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"韓国と中国(5問)【歴史64/さくっ答シリーズ】","2018-10-27T23:52:19.000Z","https://www.youtube.com/watch?v=JtI-Q7MWpXc","00:01:32","【歴史/さくっ答シリーズ】","PLKRhhk0lEyzM4kug4oYKKdbG-MG-SVBzk"
"【時事問題】2018.5月後半①","2018-06-01T06:27:08Z","https://www.youtube.com/watch?v=ImGk8xtKL1I","00:09:21","【時事問題】","PLKRhhk0lEyzPergDo1wKTC-Ty00hT5l6M"
"【時事問題】2018.5月後半②","2018-06-03T08:25:28Z","https://www.youtube.com/watch?v=TJ8DCxMx9U8","00:09:41","【時事問題】","PLKRhhk0lEyzPergDo1wKTC-Ty00hT5l6M"
"【時事問題】2018.6月前半①","2018-06-14T08:35:42Z","https://www.youtube.com/watch?v=tTg5aHM2pLw","00:09:38","【時事問題】","PLKRhhk0lEyzPergDo1wKTC-Ty00hT5l6M"
"【時事問題】2018.6月前半②","2018-06-16T05:00:29Z","https://www.youtube.com/watch?v=cQ0l2-XTqis","00:10:25","【時事問題】","PLKRhhk0lEyzPergDo1wKTC-Ty00hT5l6M"
"【時事問題】2018.6月後半①","2018-06-30T04:25:04Z","https://www.youtube.com/watch?v=Nh4kwRAwohA","00:07:40","【時事問題】","PLKRhhk0lEyzPergDo1wKTC-Ty00hT5l6M"
"【時事問題】2018.6月後半②","2018-07-02T00:38:06Z","https://www.youtube.com/watch?v=o2yJgAnCb-4","00:09:18","【時事問題】","PLKRhhk0lEyzPergDo1wKTC-Ty00hT5l6M"
"【時事問題】2018.7月前半①","2018-07-18T06:10:17Z","https://www.youtube.com/watch?v=PrIKA96Bjjo","00:07:53","【時事問題】","PLKRhhk0lEyzPergDo1wKTC-Ty00hT5l6M"
"【時事問題】2018.7月前半②","2018-07-19T08:23:31Z","https://www.youtube.com/watch?v=L7EsSSHx5zg","00:10:21","【時事問題】","PLKRhhk0lEyzPergDo1wKTC-Ty00hT5l6M"
"【時事問題】2018.7月後半","2018-08-03T09:07:53Z","https://www.youtube.com/watch?v=dpvpt-2B7V0","00:09:08","【時事問題】","PLKRhhk0lEyzPergDo1wKTC-Ty00hT5l6M"
"【時事問題】2018.8月前半","2018-08-31T09:49:46Z","https://www.youtube.com/watch?v=5oVid6_ZKR0","00:09:28","【時事問題】","PLKRhhk0lEyzPergDo1wKTC-Ty00hT5l6M"
"【時事問題】2018.8月後半①","2018-09-01T11:23:17Z","https://www.youtube.com/watch?v=8qofmO5U9Mg","00:11:14","【時事問題】","PLKRhhk0lEyzPergDo1wKTC-Ty00hT5l6M"
"【時事問題】2018.8月後半②","2018-09-05T05:55:20Z","https://www.youtube.com/watch?v=AAxHbxsYHIY","00:08:40","【時事問題】","PLKRhhk0lEyzPergDo1wKTC-Ty00hT5l6M"
"【時事問題】2018.9月前半","2018-09-15T07:55:56Z","https://www.youtube.com/watch?v=h2IwBau9UKM","00:10:24","【時事問題】","PLKRhhk0lEyzPergDo1wKTC-Ty00hT5l6M"
"【時事問題】2018.9月後半","2018-10-09T11:48:58Z","https://www.youtube.com/watch?v=A7iVXOha-CM","00:14:04","【時事問題】","PLKRhhk0lEyzPergDo1wKTC-Ty00hT5l6M"
"【時事問題】2018.10月前半","2018-10-20T09:39:48Z","https://www.youtube.com/watch?v=MYliH-k3PB8","00:12:15","【時事問題】","PLKRhhk0lEyzPergDo1wKTC-Ty00hT5l6M"
"【時事問題】2018.10月後半","2018-11-06T08:40:15Z","https://www.youtube.com/watch?v=5bY52vCm0QQ","00:13:27","【時事問題】","PLKRhhk0lEyzPergDo1wKTC-Ty00hT5l6M"
"【時事問題】2018.11月①","2018-12-04T08:14:14Z","https://www.youtube.com/watch?v=huHahPP_fN4","00:09:37","【時事問題】","PLKRhhk0lEyzPergDo1wKTC-Ty00hT5l6M"
"【時事問題】2018.11月②","2018-12-04T09:20:32Z","https://www.youtube.com/watch?v=whV02XLtSD0","00:12:41","【時事問題】","PLKRhhk0lEyzPergDo1wKTC-Ty00hT5l6M"
"【時事問題】12月の気になるニュース","2019-01-09T02:45:34Z","https://www.youtube.com/watch?v=IW0cwfSc4BQ","00:14:00","【時事問題】","PLKRhhk0lEyzPergDo1wKTC-Ty00hT5l6M"
"【時事問題】1月の気になるニュース","2019-02-20T07:35:35Z","https://www.youtube.com/watch?v=ct9XJPujw8w","00:13:48","【時事問題】","PLKRhhk0lEyzPergDo1wKTC-Ty00hT5l6M"
"【時事問題】2月の気になるニュース","2019-03-02T06:46:22Z","https://www.youtube.com/watch?v=zEJ5kNAbGtY","00:14:17","【時事問題】","PLKRhhk0lEyzPergDo1wKTC-Ty00hT5l6M"
"【時事問題】3月の気になるニュース","2019-04-15T09:14:08Z","https://www.youtube.com/watch?v=W3z16FgFMsI","00:12:30","【時事問題】","PLKRhhk0lEyzPergDo1wKTC-Ty00hT5l6M"
"【時事問題】4月の気になるニュース","2019-05-13T07:10:12Z","https://www.youtube.com/watch?v=ZQCW-GYEIb4","00:14:41","【時事問題】","PLKRhhk0lEyzPergDo1wKTC-Ty00hT5l6M"
"【時事問題】5月の気になるニュース","2019-06-04T07:59:01Z","https://www.youtube.com/watch?v=S9yFrrco2mM","00:14:41","【時事問題】","PLKRhhk0lEyzPergDo1wKTC-Ty00hT5l6M"
"【高校数学】数Ⅲ-90 微分とは？","2018-05-01T05:56:25.000Z","https://www.youtube.com/watch?v=-2INkZNSjOg","00:11:26","高校(数Ⅲ)4【微分】","PLKRhhk0lEyzNmS6Zp2s1heqFEoop6oRbD"
"【高校数学】数Ⅲ-91 微分(復習編)","2018-05-02T07:42:34.000Z","https://www.youtube.com/watch?v=0tDle_kd4tk","00:11:03","高校(数Ⅲ)4【微分】","PLKRhhk0lEyzNmS6Zp2s1heqFEoop6oRbD"
"【高校数学】数Ⅲ-92 積の微分法","2018-05-03T07:02:09.000Z","https://www.youtube.com/watch?v=dN2X-alEwX0","00:07:38","高校(数Ⅲ)4【微分】","PLKRhhk0lEyzNmS6Zp2s1heqFEoop6oRbD"
"【高校数学】数Ⅲ-93 商の微分法","2018-05-04T08:01:27.000Z","https://www.youtube.com/watch?v=gHtkZ1sPNhU","00:11:42","高校(数Ⅲ)4【微分】","PLKRhhk0lEyzNmS6Zp2s1heqFEoop6oRbD"
"【高校数学】数Ⅲ-94 合成関数の微分法①","2018-05-05T07:43:41.000Z","https://www.youtube.com/watch?v=rLgNwAreJ00","00:14:05","高校(数Ⅲ)4【微分】","PLKRhhk0lEyzNmS6Zp2s1heqFEoop6oRbD"
"【高校数学】数Ⅲ-95 合成関数の微分法②","2018-05-07T08:07:18.000Z","https://www.youtube.com/watch?v=H-bSMAMwuDI","00:11:40","高校(数Ⅲ)4【微分】","PLKRhhk0lEyzNmS6Zp2s1heqFEoop6oRbD"
"【高校数学】数Ⅲ-96 三角関数の導関数①","2018-05-08T09:05:25.000Z","https://www.youtube.com/watch?v=BGeohn4CGKM","00:09:52","高校(数Ⅲ)4【微分】","PLKRhhk0lEyzNmS6Zp2s1heqFEoop6oRbD"
"【高校数学】数Ⅲ-97 三角関数の導関数②","2018-05-09T08:12:18.000Z","https://www.youtube.com/watch?v=XGFb0_cEHrs","00:11:23","高校(数Ⅲ)4【微分】","PLKRhhk0lEyzNmS6Zp2s1heqFEoop6oRbD"
"【高校数学】数Ⅲ-98 対数関数の導関数①","2018-05-11T07:24:53.000Z","https://www.youtube.com/watch?v=_PU2NRMufGw","00:09:25","高校(数Ⅲ)4【微分】","PLKRhhk0lEyzNmS6Zp2s1heqFEoop6oRbD"
"【高校数学】数Ⅲ-99 対数関数の導関数②","2018-05-15T08:37:43.000Z","https://www.youtube.com/watch?v=BEfvbWHnXRc","00:11:14","高校(数Ⅲ)4【微分】","PLKRhhk0lEyzNmS6Zp2s1heqFEoop6oRbD"
"【高校数学】数Ⅲ-100 対数微分法","2018-05-16T09:01:46.000Z","https://www.youtube.com/watch?v=aKAa6Z4s-d4","00:12:54","高校(数Ⅲ)4【微分】","PLKRhhk0lEyzNmS6Zp2s1heqFEoop6oRbD"
"【高校数学】数Ⅲ-101 指数関数の導関数①","2018-05-19T05:50:03.000Z","https://www.youtube.com/watch?v=9bf0cwEDjmc","00:10:03","高校(数Ⅲ)4【微分】","PLKRhhk0lEyzNmS6Zp2s1heqFEoop6oRbD"
"【高校数学】数Ⅲ-102 指数関数の導関数②","2018-05-21T07:32:38.000Z","https://www.youtube.com/watch?v=ZxNhQKZElng","00:08:32","高校(数Ⅲ)4【微分】","PLKRhhk0lEyzNmS6Zp2s1heqFEoop6oRbD"
"【高校数学】数Ⅲ-103 高次導関数①","2018-05-22T07:48:13.000Z","https://www.youtube.com/watch?v=bxEOQwvY2PQ","00:12:21","高校(数Ⅲ)4【微分】","PLKRhhk0lEyzNmS6Zp2s1heqFEoop6oRbD"
"【高校数学】数Ⅲ-104 高次導関数②","2018-05-23T06:02:46.000Z","https://www.youtube.com/watch?v=pefbEF-9b5U","00:09:44","高校(数Ⅲ)4【微分】","PLKRhhk0lEyzNmS6Zp2s1heqFEoop6oRbD"
"【高校数学】数Ⅲ-105 高次導関数③","2018-05-24T09:12:56.000Z","https://www.youtube.com/watch?v=xAYOLtOc_yk","00:10:43","高校(数Ⅲ)4【微分】","PLKRhhk0lEyzNmS6Zp2s1heqFEoop6oRbD"
"【高校数学】数Ⅲ-106 媒介変数表示された関数の導関数","2018-05-26T08:08:04.000Z","https://www.youtube.com/watch?v=Es3YIkZMjTg","00:06:23","高校(数Ⅲ)4【微分】","PLKRhhk0lEyzNmS6Zp2s1heqFEoop6oRbD"
"【高校数学】数Ⅲ-107 陰関数の導関数","2018-06-10T06:45:56.000Z","https://www.youtube.com/watch?v=wsrcq5qU6HI","00:07:50","高校(数Ⅲ)4【微分】","PLKRhhk0lEyzNmS6Zp2s1heqFEoop6oRbD"
"【高校数学】数Ⅲ-108 接線と法線①","2018-06-12T05:17:40.000Z","https://www.youtube.com/watch?v=lwlPShhuOkM","00:09:57","高校(数Ⅲ)4【微分】","PLKRhhk0lEyzNmS6Zp2s1heqFEoop6oRbD"
"【高校数学】数Ⅲ-109 接線と法線②","2018-06-26T06:17:15.000Z","https://www.youtube.com/watch?v=IDwDJqE2mLM","00:14:16","高校(数Ⅲ)4【微分】","PLKRhhk0lEyzNmS6Zp2s1heqFEoop6oRbD"
